"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050803","regulation of synapse structure or activity","99/4408","329/18860",0.300911854103343,1.28747676233872,2.90514231878612,0.00279939297905375,0.0396747467693044,0.033231754388591,"ABHD17A/ABHD17C/ABI3/ADNP/AGRN/AKT1/ANAPC2/APOE/ARC/ARHGAP33/ARHGAP4/ARHGEF15/ASIC2/BAIAP2/C1QL3/CAMK1/CARMIL3/CASKIN1/CC2D1A/CDH8/CHD4/CLN3/CLSTN1/CRMP1/CRTAC1/CYFIP2/DAB2IP/DAG1/DBN1/DCTN1/DHX36/DISC1/DLG5/DLGAP4/DMPK/DOCK10/DVL1/EIF4G1/ELMO1/FGF7/FLRT1/FYN/GNA13/IL10RA/IL1RAP/IQSEC2/LIN7A/LRFN3/LRFN4/LRRC4B/LRRK2/LRRN3/LZTS1/LZTS3/MAPK14/MAPRE3/MEF2C/MYCBP2/NEDD4/NEDD8/NEDD9/NEUROD2/NF1/NFATC4/NLGN2/NRP2/NRXN2/NTN1/NUMBL/OGT/OXT/PLPPR4/PLXNC1/PPP1R9B/PSEN1/PTK2B/PTPN1/PTPRD/PTPRO/PTPRS/PUM2/S1PR2/SEMA4A/SEMA4C/SEMA4D/SETD5/SHANK3/SLC12A5/SLC17A7/SLC7A11/SRCIN1/STAU2/STRN4/SYNGAP1/TLR2/TRIM47/UBE2M/ZDHHC17/ZDHHC8",99
"GO:0016447","somatic recombination of immunoglobulin gene segments","25/4408","63/18860",0.396825396825397,1.69785094921211,3.06411333092127,0.00280204862377035,0.0396747467693044,0.033231754388591,"ATAD5/CCR6/CD28/CYREN/ERCC1/EXOSC3/KMT5C/MSH3/NBN/NFKBIZ/PARP3/PRKDC/PTPRC/RNF168/SHLD2/SLC15A4/STAT6/SUPT6H/TBX21/TCF3/TFRC/TGFB1/TNFSF13/TNFSF4/XRCC4",25
"GO:0048008","platelet-derived growth factor receptor signaling pathway","25/4408","63/18860",0.396825396825397,1.69785094921211,3.06411333092127,0.00280204862377035,0.0396747467693044,0.033231754388591,"APOE/ARID5B/BCAR1/CLASP2/CSPG4/FER/HGS/HIP1/IL1B/IQGAP1/JAK2/LOX/LRIG2/MYO1E/PDGFA/PDGFB/PTGIR/PTPN1/PTPN11/PTPN2/PTPRJ/SGPL1/SRC/VEGFA/ZFAND5",25
"GO:0032008","positive regulation of TOR signaling","34/4408","93/18860",0.365591397849462,1.56421364869348,3.01233856498946,0.0028307884282345,0.039992011016333,0.0334974964132305,"AKT1/CSNK1A1/CUL3/FLCN/FNIP1/GPR137/GPR137B/GPR155/HDAC3/LAMTOR1/LAMTOR4/MTOR/NCKAP1L/NLK/OGT/OTUD7B/PELI1/PIH1D1/PIK3CA/PIM1/RICTOR/SEC13/SHQ1/SIK3/SLC38A9/SRC/STAMBPL1/SYK/TBK1/TSC2/UBE3A/USP32/USP9X/XBP1",34
"GO:0045454","cell redox homeostasis","19/4408","44/18860",0.431818181818182,1.84757053291536,3.10852727381848,0.00285670252363126,0.0402680277605612,0.033728689335637,"BOLA1/BOLA2/DDIT3/EGLN2/ERO1A/ERO1B/ERP44/GCLC/GIT1/GPX1/NFE2L1/NNT/PRDX2/PRDX4/PRDX5/SELENOS/SELENOT/TXN2/TXNRD1",19
"GO:0043484","regulation of RNA splicing","62/4408","192/18860",0.322916666666667,1.38162620992136,2.9353240925252,0.00287974908374462,0.0405024843292813,0.0339250712596805,"AHNAK/AKAP17A/ARGLU1/ATXN7/BRDT/CCNL1/CDK11B/CELF2/CELF4/CIRBP/CLK2/DAZAP1/DDX5/DYRK1A/FAM50A/FASTK/HABP4/HNRNPA1/HNRNPH3/HSPA1A/KAT2A/MBNL1/MBNL2/MBNL3/NCBP1/NCL/NSRP1/NUP98/PCBP4/PRX/PTBP1/PTBP2/PTBP3/PUF60/QKI/RBM10/RBM38/RBM39/RBM42/RBM8A/RBMX/RPS26/SAP18/SETX/SGF29/SLC38A2/SNRNP70/SRPK1/SRRM4/SRSF10/SRSF7/SUPT20H/TAF5L/THUMPD2/TMBIM6/TRA2B/UPF1/WTAP/ZBTB7A/ZC3H10/ZNF638/ZPR1",62
"GO:0097107","postsynaptic density assembly","14/4408","29/18860",0.482758620689655,2.06552349959322,3.1713303681439,0.00290601357273792,0.0407055825640735,0.0340951872958236,"ABI3/C1QL3/CASKIN1/CSMD2/IL1RAP/LRFN4/LRRC4B/NLGN2/NRXN2/PTK2B/PTPRD/PTPRS/SHANK3/ZDHHC12",14
"GO:0030225","macrophage differentiation","28/4408","73/18860",0.383561643835616,1.6411008626905,3.03092521267966,0.00291352704971674,0.0407055825640735,0.0340951872958236,"BMP4/CASP8/CFLAR/CSF1/FOSL2/GATA3/HLA-DRB1/HSF1/ID2/IFNG/IGHE/IL15/L3MBTL3/MFSD8/MMP9/NR3C1/PF4/PTPN2/QKI/RB1/SPI1/TGFB1/TLR2/TLR4/TRIB1/TSPAN2/VEGFA/ZBTB46",28
"GO:2000144","positive regulation of DNA-templated transcription initiation","28/4408","73/18860",0.383561643835616,1.6411008626905,3.03092521267966,0.00291352704971674,0.0407055825640735,0.0340951872958236,"BCLAF1/CAND1/DHX36/ERCC1/GTF2A1/JUN/KAT8/MED12/MED13/MED14/MED16/MED22/MED23/MED24/MED25/MED27/MED29/MED31/MED6/NFKB1/SETX/SRF/SUB1/TAF11/TAF4B/TAF6/XPA/ZNHIT1",28
"GO:1905898","positive regulation of response to endoplasmic reticulum stress","18/4408","41/18860",0.439024390243902,1.87840290381125,3.10959312006849,0.00293449528644717,0.0409080303176907,0.0342647584858767,"ATF6/BAG6/BAX/BBC3/BCL2L11/BOK/DAB2IP/DDIT3/HERPUD1/NCK1/PTPN1/PTPN2/SGTA/TMEM259/TMEM33/TMX1/UBQLN1/XBP1",18
"GO:0050807","regulation of synapse organization","97/4408","322/18860",0.301242236024845,1.28889032927145,2.8876572773519,0.00295717181517469,0.041133348045877,0.0344534856741313,"ABHD17A/ABHD17C/ABI3/ADNP/AGRN/AKT1/ANAPC2/APOE/ARC/ARHGAP33/ARHGAP4/ARHGEF15/ASIC2/BAIAP2/C1QL3/CAMK1/CARMIL3/CASKIN1/CC2D1A/CDH8/CHD4/CLN3/CLSTN1/CRMP1/CRTAC1/CYFIP2/DAB2IP/DAG1/DBN1/DCTN1/DHX36/DISC1/DLG5/DLGAP4/DMPK/DOCK10/DVL1/EIF4G1/ELMO1/FGF7/FLRT1/FYN/GNA13/IL10RA/IL1RAP/IQSEC2/LIN7A/LRFN3/LRFN4/LRRC4B/LRRK2/LRRN3/LZTS1/LZTS3/MAPK14/MAPRE3/MEF2C/MYCBP2/NEDD4/NEDD8/NEDD9/NEUROD2/NF1/NFATC4/NLGN2/NRP2/NRXN2/NTN1/NUMBL/OGT/OXT/PLPPR4/PLXNC1/PPP1R9B/PSEN1/PTK2B/PTPN1/PTPRD/PTPRO/PTPRS/PUM2/S1PR2/SEMA4A/SEMA4C/SEMA4D/SETD5/SHANK3/SLC12A5/SLC7A11/SRCIN1/STAU2/STRN4/TLR2/TRIM47/UBE2M/ZDHHC17/ZDHHC8",97
"GO:0001773","myeloid dendritic cell activation","15/4408","32/18860",0.46875,2.00558643375681,3.14418757229254,0.00298388327979695,0.0414136767294895,0.0346882902972346,"CAMK4/CD2/CLEC4D/DOCK2/IRF4/LTBR/PSEN1/PYCARD/SLAMF1/SPI1/STARD7/TGFB1/TGFBR2/TRAF6/UBD",15
"GO:0018107","peptidyl-threonine phosphorylation","16/4408","35/18860",0.457142857142857,1.95592429349235,3.12612381698529,0.00300713605507682,0.0415537509580091,0.0348056171294738,"AKT1/ATF2/CDK10/CEMIP/CHI3L1/CSNK2B/MAP3K10/MAPK1/MAPK8/NLK/PRKDC/SIRT2/STK11/STK39/TBK1/TNKS",16
"GO:0018210","peptidyl-threonine modification","16/4408","35/18860",0.457142857142857,1.95592429349235,3.12612381698529,0.00300713605507682,0.0415537509580091,0.0348056171294738,"AKT1/ATF2/CDK10/CEMIP/CHI3L1/CSNK2B/MAP3K10/MAPK1/MAPK8/NLK/PRKDC/SIRT2/STK11/STK39/TBK1/TNKS",16
"GO:0071621","granulocyte chemotaxis","42/4408","121/18860",0.347107438016529,1.48512846664967,2.95659872610608,0.00305742620218234,0.042156433333584,0.0353104267202166,"ADGRE2/BSG/CCL2/CCL7/CCR7/CSF1/CSF3R/CX3CL1/CXCL10/CXCL13/CXCL3/CXCL6/CXCL8/CXCL9/CXCR1/CXCR2/EDN1/IL17RC/IL1B/ITGA1/JAML/LBP/MAPK1/MAPK3/MPP1/NCKAP1L/PDE4B/PF4/PIK3CG/PIKFYVE/PIP5K1C/PPBP/PTPRJ/RIPOR2/S100A9/SLAMF1/SRP54/SYK/THBS4/TNFAIP6/TREM1/VEGFA",42
"GO:0010976","positive regulation of neuron projection development","53/4408","160/18860",0.33125,1.41728107985481,2.92741321086389,0.00308001191650839,0.0423753273480402,0.0354937733756556,"ABL2/ADNP/AP2A1/APBB1/APOE/ATF1/BAIAP2/BCL11A/CAMK1/CFLAR/COBL/CX3CL1/DAB2IP/DBN1/DDR1/DDR2/DHX36/DISC1/DVL1/EHD1/EZH2/FBXO38/FES/FYN/GPC2/GRN/ITGA3/ITGA6/LYN/MAGI2/MAPRE3/NCK1/PLXNB2/PLXNB3/PPP2R5B/PTK2B/PTPRD/PUM2/RETREG3/RGMA/RGS2/S100A9/SCARF1/SERPINI1/SETX/SF3A2/SHOC2/STAU2/TMEM106B/TMEM30A/TOX/TWF2/WASHC5",53
"GO:0036293","response to decreased oxygen levels","99/4408","330/18860",0.3,1.28357531760436,2.870144975459,0.00309613434205309,0.0425045399349245,0.035602002445805,"ABCB1/ADAM17/AJUBA/AKT1/ALAD/ALAS2/ALKBH5/ANGPTL4/ATF2/BAD/BBC3/BCL2/BMP2/BNIP3L/CASP3/CASR/CBS/CD38/CFLAR/COL6A1/CPEB2/CPEB4/CXCR4/CYBB/CYGB/DDIT4/DDR2/DRAM1/EDN1/EDNRA/EGLN2/EGLN3/EGR1/ENDOG/ERO1A/FIS1/FOSL2/HIF1A/HSF1/HSP90B1/HSPG2/IRAK1/ITPR1/ITPR2/JUND/KCNK3/LMNA/LONP1/MAP1LC3A/MAP3K7/MDM2/MMP2/MPL/MT-CO1/MT-CO2/MT-CYB/MT-ND1/MT-ND2/MT-ND4/MT-ND5/MTOR/NF1/NOL3/NOP53/P2RX2/PDK1/PGK1/PICK1/PIN1/PINK1/PLOD2/PML/PPARD/PRKCE/PTGS2/PTPN1/RORA/RWDD3/RYR1/SIRT2/SLC29A1/SLC2A4/SLC2A8/SLC9A1/SOD2/SOD3/SRF/SUV39H1/TFAM/TFRC/TGFB1/TGFB3/TMBIM6/UBQLN1/USP19/VASN/VEGFA/VEGFB/WDR83",99
"GO:0051298","centrosome duplication","30/4408","80/18860",0.375,1.60446914700544,2.9921784101601,0.00314360971865572,0.0430626797685702,0.0360695029940518,"BRCA2/BRSK1/CCDC57/CEP120/CEP131/CEP135/CEP192/CEP295/CEP295NL/CEP63/CEP72/CHMP1A/CHMP2A/CHMP4C/FBXW5/GEN1/KAT2A/MDM1/NUP62/PDCD6IP/PLK2/POC1B/POC5/PPP1R35/SPICE1/USP33/WDR62/WDR90/XPO1/XRCC3",30
"GO:0000819","sister chromatid segregation","73/4408","233/18860",0.313304721030043,1.3405006893436,2.88828899462327,0.00315227491668703,0.0430879136339363,0.0360906389982965,"AAAS/ANAPC1/ANAPC2/ANAPC5/ANAPC7/ANKRD53/APC/ARID1B/ARID2/ATM/BCL7B/BCL7C/BUB1/BUB3/CCDC61/CCDC66/CCSAP/CDC27/CDC6/CENPC/CENPE/CEP192/CHMP1A/CHMP2A/CHMP4A/CHMP4C/CLASP2/CUL3/DCTN2/EML3/EML4/FBXO5/FLNA/GEN1/HSPA1A/HSPA1B/IK/INCENP/KIF2A/KIF3B/KNTC1/MAD1L1/MAP10/MAPK15/MYBL2/NCAPH2/NUDC/NUF2/NUMA1/NUP62/PBRM1/PIBF1/PINX1/PPP2R1A/RB1/RIPOR2/RRS1/SMARCA4/SMARCA5/SMARCC2/SMARCD2/SMARCD3/SPAG5/SPDL1/SPICE1/STAG1/TOP2B/TTN/TUBG1/WAPL/XRCC3/ZNF207/ZW10",73
"GO:0006302","double-strand break repair","100/4408","334/18860",0.29940119760479,1.28101329102231,2.86170861810223,0.00316515394932011,0.0431129796773643,0.0361116344340969,"ACTR8/AP5Z1/ARID1B/ARID2/ASF1A/ASTE1/ATM/ATR/BABAM1/BABAM2/BCL7B/BCL7C/BRCA2/BRME1/CHD4/CYREN/DCLRE1C/DEK/DYRK1A/EME2/EPC1/EPC2/ERCC1/ERCC4/ERCC6L2/FANCM/FBH1/FH/GEN1/GFI1/HDGFL2/HELB/HMGA2/HMGB2/HSF1/HTATSF1/IFFO1/ING3/INTS3/KMT5C/LIG3/MAGEF1/MAPK8/MBTD1/MCM7/MCM9/MDC1/MPND/MTA1/MUS81/NABP1/NBN/NSMCE4A/PARP3/PARPBP/PBRM1/PELI1/PIAS1/PIAS4/PML/POLM/POT1/PPP4C/PPP4R3A/PRKDC/RAD51AP1/RECQL/RFWD3/RNF126/RNF138/RNF168/RNF169/RUVBL2/SENP3/SETD2/SETMAR/SETX/SHLD2/SKP2/SLF1/SLX1A/SLX4/SMARCA4/SMARCAD1/SMARCC2/SMARCD2/SMARCD3/SMC5/SMC6/SMCHD1/TERB1/TNKS1BP1/TOP2B/UBQLN4/UFL1/UVRAG/XRCC3/XRCC4/XRCC5/ZBTB7A",100
"GO:0042770","signal transduction in response to DNA damage","64/4408","200/18860",0.32,1.36914700544465,2.89850914268351,0.00316776287732336,0.0431129796773643,0.0361116344340969,"ATAD5/ATF2/ATM/ATR/BABAM1/BABAM2/BRCA2/BRD4/BRSK1/CCND1/CEP63/CLOCK/DDX5/DOT1L/DTL/DYRK1A/E2F7/EME2/FBXO4/FOXO4/FZR1/HIC1/IER3/INTS7/LYN/MAP2K6/MAP3K7/MAPK12/MAPK14/MAPK3/MARCHF7/MBTPS2/MDC1/MDM2/MSX1/MUC1/MUS81/NBN/NOP53/PIDD1/PLK2/PML/PPP1R10/PPP2R5C/PRKDC/PTPN11/PYHIN1/RBM38/RFWD3/RINT1/RNASEH2B/RNF168/RPS6KA6/SP100/SPRED2/SYF2/TAOK2/TELO2/TTI1/TTI2/UFL1/USP28/ZNF385A/ZNHIT1",64
"GO:0099003","vesicle-mediated transport in synapse","80/4408","259/18860",0.308880308880309,1.32157046857591,2.87788901095879,0.00317565086031226,0.0431273874900472,0.0361237024857252,"AAK1/AP1G1/AP2A1/AP3D1/ARC/ARHGDIA/ATAD1/ATP6AP1/ATP6V0C/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1D/ATP8A1/BIN1/BRSK1/BRSK2/BSN/BTBD9/C9orf72/CADPS2/CALM3/CASP3/CLCN3/CLSTN1/CLTB/CPLX1/DGKQ/DNM3/DRD4/DVL1/EFR3A/FCHO2/GAK/GIT1/GIT2/GRIK5/GRIPAP1/GSG1L/HIP1/ITSN2/LRRK2/MDM2/MKLN1/NLGN2/NUMB/P2RX1/PIK3C3/PIP5K1C/PLAA/PLD2/PPP3CC/PRKAR1B/PRKCB/PRRT2/PSEN1/RAP1B/RAPGEF4/RPH3A/RPH3AL/SCRIB/SGIP1/SH3GL2/SLC17A7/SLC2A4/SNAP25/SNCG/SNPH/STX11/STXBP5/SUSD4/SYN2/SYNJ1/SYT17/SYT5/SYT7/TBC1D24/TPRG1L/UNC13A/VAMP2",80
"GO:0009791","post-embryonic development","35/4408","97/18860",0.360824742268041,1.5438191105207,2.96555060788324,0.00318263359444024,0.0431294659847427,0.0361254434426524,"ACO1/ARID5B/ATF5/ATM/ATN1/BAX/BCL11B/BCL2/BCL2L11/BMP4/BPNT2/C12orf57/CHST11/ERCC1/FZD5/GABRG2/GATA3/HMGN1/IREB2/ITPR1/JAK2/KAT8/MMUT/MTOR/MYO1E/PPP1R13L/PRDM1/PSEN1/RC3H2/SCN9A/SCUBE1/SGPL1/SOD2/TP73/VEGFA",35
"GO:0035269","protein O-linked glycosylation via mannose","10/4408","18/18860",0.555555555555556,2.37699132889695,3.22790024634815,0.00319257208558873,0.0431715047548027,0.0361606553140615,"B4GAT1/DPM3/FKRP/FKTN/LARGE2/POMT1/RXYLT1/TMEM260/TMTC1/TMTC4",10
"GO:0051053","negative regulation of DNA metabolic process","47/4408","139/18860",0.338129496402878,1.44671558578908,2.91937665191968,0.00326707829316011,0.0440846141480899,0.0369254800340296,"ATM/ATR/CDC6/CYREN/DCP2/ERCC1/ERCC4/FBH1/FBXO5/GFI1/GZMA/H1-0/H1-10/H1-4/HELB/HMGA2/HNRNPA1/HNRNPC/HSF1/LIG3/MAGEF1/MSH3/NBN/NIBAN2/PARP3/PARPBP/PDS5A/PIAS4/PINX1/PML/POT1/RNF169/SENP3/SHLD2/SLX1A/SLX4/SMCHD1/SRC/STN1/SUB1/TENT4B/TNKS/TNKS2/UBQLN4/WAPL/XRCC5/XRN1",47
"GO:0002377","immunoglobulin production","39/4408","111/18860",0.351351351351351,1.5032864080051,2.93699889668879,0.00330971976071845,0.0445647767354734,0.0373276664742682,"ATAD5/CCR6/CD28/CD86/CR1/CYREN/DNAJB9/ERCC1/EXOSC3/FCRL3/IL13RA1/IL2RG/KMT5C/MSH3/MZB1/NBN/NFKBIZ/PARP3/PKN1/POLM/PRKDC/PTPRC/RNF168/SHLD2/SLC15A4/STAT6/STX4/SUPT6H/TBX21/TCF3/TFRC/TGFB1/TMBIM6/TNFSF13/TNFSF4/TRAF2/TRAF6/XBP1/XRCC4",39
"GO:0036465","synaptic vesicle recycling","32/4408","87/18860",0.367816091954023,1.57373219016626,2.96222573274152,0.00332257441961787,0.0446426754465677,0.0373929148008506,"AP1G1/AP2A1/AP3D1/ATP8A1/BIN1/BTBD9/CALM3/CLTB/DGKQ/DNM3/FCHO2/GAK/GIT1/GIT2/GRIPAP1/ITSN2/LRRK2/PIK3C3/PIP5K1C/PLAA/PLD2/PPP3CC/SCRIB/SGIP1/SH3GL2/SLC17A7/SLC2A4/SNCG/SYNJ1/SYT7/TBC1D24/VAMP2",32
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","26/4408","67/18860",0.388059701492537,1.66034618197578,2.99038539091111,0.00335494889846072,0.0449819581608906,0.0376770995971955,"AKT1/BCL2/DAXX/FBXO7/FBXW7/FYN/GATA4/GPX1/HIF1A/HSPB1/JAK2/MAP2K4/MAP3K5/MAPK7/MELK/MMP2/NOL3/PDCD10/PDK1/PINK1/PML/PYCR1/SOD2/STK25/UBQLN1/VNN1",26
"GO:0032729","positive regulation of type II interferon production","29/4408","77/18860",0.376623376623377,1.61141490088859,2.9690331651205,0.00339233798778458,0.0453868949001263,0.03801627651342,"ARID5A/BTN3A1/CCR2/CD2/CD226/CLEC7A/CYRIB/F2RL1/FZD5/HLA-DPA1/HMSD/HRAS/IL1B/JAK2/KLRK1/PDE4B/PDE4D/PYCARD/RIPK2/SCRIB/SLAMF1/SLAMF6/SLC7A5/TLR4/TLR8/TNFSF4/TXK/TYK2/ZFPM1",29
"GO:0031589","cell-substrate adhesion","109/4408","369/18860",0.295392953929539,1.26386368219399,2.82701914231838,0.00343431782980667,0.0457849300284694,0.0383496726079191,"ACTN4/ADAMTS13/ADAMTS9/AJUBA/ANKRD28/ANTXR1/ARHGEF7/ARL2/AXL/BCAM/BCL2/BCL2L11/CCR7/CD96/CDH11/CLASP2/COL13A1/COL16A1/COL5A3/CORO1C/CSF1/CTTN/CX3CL1/DAG1/DAPK3/DDR1/DISC1/DOCK5/DUSP22/EDA/EFEMP2/EMILIN1/FER/FERMT3/FLNA/FZD7/GBP1/GSK3B/HOXA7/HRG/HSD17B12/ILK/ITGA1/ITGA3/ITGA4/ITGA6/ITGA7/ITGAL/ITGAX/ITGBL1/JAK2/JUP/L1CAM/LAMA5/LEF1/LPXN/MACF1/MELTF/MICALL2/MINK1/MKLN1/MYADM/MYO1G/NEDD9/NF1/NID2/NTN4/PDGFB/PDPN/PECAM1/PKD1/PLET1/PPARD/PRKCE/PTK2B/PTPN1/PTPRJ/PTPRK/PTPRO/RAB40C/RADIL/RASA1/RRAS/RREB1/RSU1/SEMA3E/SERPINE1/SKAP1/SLC9A1/SMAD6/SORBS3/SPOCK2/SRC/SRCIN1/SRF/STK4/TAOK2/TEK/TIMM10B/TMEM8B/TNXB/TRIOBP/TRIP6/TRPM7/TTYH1/UTRN/VEGFA/VWA2/VWC2",109
"GO:0007098","centrosome cycle","50/4408","150/18860",0.333333333333333,1.42619479733817,2.89422990345956,0.00343658857220816,0.0457849300284694,0.0383496726079191,"ARL2/ATF5/AURKA/BRCA2/BRSK1/CCDC102B/CCDC57/CCNL1/CDK11B/CEP120/CEP131/CEP135/CEP192/CEP250/CEP295/CEP295NL/CEP63/CEP72/CHD3/CHMP1A/CHMP2A/CHMP4C/CROCC/DCTN1/FBXW5/FES/GEN1/HAUS5/HAUS7/KAT2A/KIF3B/MDM1/NIN/NUP62/ODF2/PARD6B/PCLAF/PDCD6IP/PLK2/POC1B/POC5/PPP1R35/SPICE1/UBXN2B/USP33/UVRAG/WDR62/WDR90/XPO1/XRCC3",50
"GO:0007517","muscle organ development","110/4408","373/18860",0.294906166219839,1.26178091989704,2.82017027989307,0.00349568479643577,0.0464742094515618,0.0389270162927196,"ARID5B/ATF3/B4GALNT2/BASP1/BCL2/BCL9L/BMP2/BMP4/CACNA1H/CCNT2/CD164/CFLAR/CHD2/CHD7/COL6A1/CTF1/CXCL10/DAG1/DDX5/DES/DLL1/EDNRA/EEF2/EFEMP2/EGR1/EGR3/EID2/ELN/EMD/ERO1A/FHL3/FKRP/FKTN/FLNB/FLOT1/FOXK1/FOXL2/FOXN2/FOXO4/GPC1/GPCPD1/GPX1/GSC/HBEGF/HDGFL2/HEYL/HLF/HLX/HMG20B/HSD17B1/ID3/IGF2/IGSF8/ITGA7/KAT8/LAMA5/LEF1/LMNA/LMOD3/LOX/MAFF/MAPK12/MAPK14/MCUB/MEF2C/METTL21C/MSX1/MTPN/MYH14/MYL6B/NF1/NR4A1/NUPR1/P2RX2/PAX5/PAXBP1/PITX1/PLEC/PRR14/RB1/RIPOR2/RYR1/S1PR1/SCX/SGCA/SHH/SHOX2/SIRT2/SKI/SMAD7/SMTN/SOX11/SOX8/SPEG/SPG11/SRPK3/STRA6/SVIL/TCF12/TCF21/TGFB1/TTN/UNC45A/USP19/UTRN/VPS13B/XBP1/ZBTB18/ZFHX3/ZFPM1",110
"GO:2001234","negative regulation of apoptotic signaling pathway","76/4408","245/18860",0.310204081632653,1.32723434201267,2.8472561756227,0.0035043881394502,0.0464920401273698,0.038941951350591,"AKT1/ATAD5/BAX/BCL2/BCL2L1/BDKRB2/BIRC6/BMP4/BOK/CFLAR/CLU/CTTN/CX3CL1/DDX3X/ELL3/FAIM2/FBXO7/FYN/GATA4/GCLC/GPX1/GRINA/GSK3B/GSTP1/HERPUD1/HIF1A/HMGB2/HSPA1A/HSPA1B/HSPB1/IER3/IL1B/IL7/ITGA6/IVNS1ABP/LMNA/LRRK2/MAPK7/MAPK8IP2/MARCHF7/MAZ/MDM2/MMP9/MNT/MUC1/NOC2L/NOL3/PCGF2/PELI3/PF4/PHIP/PINK1/PRDX2/PSEN1/PSME3/PTGS2/PTPN1/PYCR1/QARS1/RB1/RB1CC1/RELA/RFFL/RRM2B/SELENOS/SERPINE1/SLC25A6/SOD2/SRC/TMBIM6/TMEM161A/URI1/USP47/WNT16/XBP1/ZNF385A",76
"GO:0010171","body morphogenesis","21/4408","51/18860",0.411764705882353,1.76177004377068,3.00844635506819,0.00352929295507885,0.0466265376805919,0.0390546071333874,"ANKRD11/ARID5B/CLASP2/FLVCR1/FUZ/GREM2/LEF1/MMP2/MSX1/OFD1/PTPN11/RRAS/SCX/SGPL1/SKI/SSBP3/STRA6/TGFB1/TGFB3/VPS13B/ZNF281",21
"GO:0031294","lymphocyte costimulation","21/4408","51/18860",0.411764705882353,1.76177004377068,3.00844635506819,0.00352929295507885,0.0466265376805919,0.0390546071333874,"AKT1/CCR7/CD274/CD28/CD320/CD81/CD86/EFNB1/FYN/ICOS/KLRK1/LGALS1/LGALS8/LYN/MAP3K8/MTOR/PDCD1LG2/PTPN11/SRC/TNFSF13B/TNFSF4",21
"GO:0007032","endosome organization","36/4408","101/18860",0.356435643564356,1.52503998131211,2.9218934018422,0.0035468977309833,0.0467297149794031,0.0391410289238656,"ARFGEF2/ATP6AP1/ATP6V0C/ATP6V1A/ATP6V1D/CC2D1A/CHMP1A/CHMP2A/CHMP4A/CHMP4C/CLCN3/CORO1C/FASLG/HGS/HOOK2/LAMTOR1/MICALL2/MVB12A/PDCD6IP/PHETA1/PIK3C3/PLEKHF1/PLEKHF2/RAB27A/RAB5B/SNX10/SNX33/SQSTM1/STAM2/SYNJ1/UBR4/USP50/VPS28/VPS36/WASHC4/WASHC5",36
"GO:0008063","Toll signaling pathway","8/4408","13/18860",0.615384615384615,2.63297501047047,3.25271675184769,0.0035972645286819,0.0467297149794031,0.0391410289238656,"IRAK1/IRAK3/IRAK4/PALM3/PELI1/PELI3/SIGIRR/TRAF3",8
"GO:0031272","regulation of pseudopodium assembly","8/4408","13/18860",0.615384615384615,2.63297501047047,3.25271675184769,0.0035972645286819,0.0467297149794031,0.0391410289238656,"APC/CCR7/CDC42EP1/CDC42EP2/CDC42EP3/CDC42EP4/CDC42EP5/F2RL1",8
"GO:0031274","positive regulation of pseudopodium assembly","8/4408","13/18860",0.615384615384615,2.63297501047047,3.25271675184769,0.0035972645286819,0.0467297149794031,0.0391410289238656,"APC/CCR7/CDC42EP1/CDC42EP2/CDC42EP3/CDC42EP4/CDC42EP5/F2RL1",8
"GO:0034498","early endosome to Golgi transport","8/4408","13/18860",0.615384615384615,2.63297501047047,3.25271675184769,0.0035972645286819,0.0467297149794031,0.0391410289238656,"ARL8B/EHD3/RUFY1/SNX1/SNX2/SNX8/STX5/TRAPPC10",8
"GO:0043383","negative T cell selection","8/4408","13/18860",0.615384615384615,2.63297501047047,3.25271675184769,0.0035972645286819,0.0467297149794031,0.0391410289238656,"ATG5/CCR7/CD28/DOCK2/PTPRC/SHH/THEMIS/ZAP70",8
"GO:0106049","regulation of cellular response to osmotic stress","8/4408","13/18860",0.615384615384615,2.63297501047047,3.25271675184769,0.0035972645286819,0.0467297149794031,0.0391410289238656,"BAD/BDKRB2/CLN3/EFHD1/LETM1/PTGS2/SLC25A23/USP15",8
"GO:1903939","regulation of TORC2 signaling","8/4408","13/18860",0.615384615384615,2.63297501047047,3.25271675184769,0.0035972645286819,0.0467297149794031,0.0391410289238656,"AKT1/GSK3B/MTOR/NCKAP1L/OTUD7B/SIK3/TBK1/USP9X",8
"GO:0018205","peptidyl-lysine modification","44/4408","129/18860",0.341085271317829,1.4593621182065,2.89125034579497,0.0036037009018162,0.0467297149794031,0.0391410289238656,"ANTKMT/BAG6/BCL11A/CBX4/DIP2B/DOHH/EGR1/EHMT2/ESCO1/HMG20B/IFIH1/KAT2A/KIAA1586/LOX/MDM2/METTL21C/NSMCE4A/P3H3/P3H4/PIAS1/PIAS4/PLOD2/PML/RANBP2/RANGAP1/RASD2/RELA/RWDD3/SENP3/SENP7/SETD2/SIRT2/SIRT3/SLF1/SMC5/SMC6/TOLLIP/TRIM28/TRPM4/UBE2I/UHRF2/USPL1/ZMIZ2/ZNF451",44
