"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ABTB2",196.392178387924,-1.66465636173166,0.442807432186548,-3.75932344566061,0.000170373459275019,0.00166932501448874,"ABTB2"
"ACADVL",1642.91080017604,-1.4788626604418,0.297569777441115,-4.9698012787419,6.70215557715283e-07,1.61473879288686e-05,"ACADVL"
"ACAN",212.982989347223,3.94577616753595,0.848747612883289,4.64893934032017,3.33646309554371e-06,6.54780882500454e-05,"ACAN"
"ACAP2",2712.87135296288,1.52848845281603,0.318216186962584,4.80330201742927,1.56070202094206e-06,3.36783956661946e-05,"ACAP2"
"ACAP3",1139.38681200001,-3.25362482783472,0.606969873115055,-5.36043874984545,8.30200719975179e-08,2.71366756648936e-06,"ACAP3"
"ACKR2",196.555733694348,-1.15962313559065,0.36903961718838,-3.14227275766632,0.00167641786681255,0.0102849525681155,"ACKR2"
"ACO1",1166.97597055468,1.33839194458431,0.427856134204689,3.1281354585979,0.00175919084702653,0.0106967500722949,"ACO1"
"ACSBG2",20.2049090444992,2.84098960529806,1.04062565288706,2.73007838833894,0.00633192675093894,0.0289237772020553,"ACSBG2"
"ACSL1",2193.15727173401,1.83427011270398,0.614794479704067,2.98355006958896,0.00284925413326781,0.0156032074054455,"ACSL1"
"ACSL4",1797.68541422388,1.22407533054462,0.291565190772293,4.19829036279094,2.68937657774726e-05,0.00036956223007376,"ACSL4"
"ACSL5",501.716186566002,2.52147810366131,0.938283333550613,2.68733122874478,0.00720254902021157,0.0320848134302946,"ACSL5"
"ACTBP4",28.0572238502127,5.3729070288966,1.04036023167718,5.16446790765429,2.41123840166618e-07,6.84867271949032e-06,"ACTBP4"
"ACTE1P",42.9672414812276,-1.75275922757231,0.664965121282102,-2.63586641084702,0.00839227639954372,0.0361177636802293,"ACTE1P"
"ACTG1P3",35.276452444466,3.28234960430925,0.977721961225514,3.35714010166554,0.000787531962113286,0.00566406971844494,"ACTG1P3"
"ACTN4",2849.88763715005,-1.02412595783415,0.324221728356586,-3.15872092541496,0.00158463152986657,0.0099007005961512,"ACTN4"
"ACTR3",4079.86899552809,1.16069474691625,0.327442325919493,3.54473033886776,0.000393014942826646,0.00326316111447901,"ACTR3"
"ACTR3BP4",7.75401411167201,4.86209013842222,1.41224004246509,3.44282132797719,0.000575679514411918,0.00444041541116411,"ACTR3BP4"
"ACTR3C",123.778029651668,1.89674227244467,0.58844346751328,3.22332114665181,0.00126713402027304,0.00829188881858356,"ACTR3C"
"ACTR8",490.21722435653,1.11790540919036,0.345538929451901,3.23525170076668,0.00121535541070843,0.0080108996806993,"ACTR8"
"ACVR2A",555.438845508675,1.28857680175107,0.27953272599727,4.60975292661673,4.03147797812501e-06,7.67752047811219e-05,"ACVR2A"
"ACY1",141.485302584517,-1.54125452941782,0.56881362868196,-2.70959493883643,0.00673654225521895,0.0304484020805657,"ACY1"
"ADAM12",563.425017286524,3.22179093992882,0.981036100137903,3.28406970903103,0.00102319610692506,0.00697725963610765,"ADAM12"
"ADAM17",1063.8237961813,1.04377358694491,0.375499327034241,2.77969496027813,0.00544099818628405,0.0256049239642005,"ADAM17"
"ADAM19",872.662439301071,2.80575158919538,0.537118919482047,5.22370649669354,1.75376685663368e-07,5.15757483103525e-06,"ADAM19"
"ADAM23",132.210147367762,-3.27868098425597,0.968667153837079,-3.38473434478342,0.0007124717237191,0.00523819089204835,"ADAM23"
"ADAM28",1166.05199374964,3.8074575698206,0.795078885174946,4.78877963031659,1.67798623201099e-06,3.57463984977171e-05,"ADAM28"
"ADAMDEC1",455.95594075902,8.65292180126,1.19937813851807,7.21450685431983,5.41297809470935e-13,6.83097279939302e-11,"ADAMDEC1"
"ADAMTS10",647.800971734192,-1.96780931209665,0.423110277235571,-4.65081898968163,3.30619423842581e-06,6.50120383826156e-05,"ADAMTS10"
"ADAMTS13",46.8010094328381,-1.5502341186445,0.561822214410756,-2.75929658685781,0.00579259366471708,0.026938196191022,"ADAMTS13"
"ADAMTS18",58.5759816414044,2.54921776601734,0.876949993289252,2.90691349053526,0.00365014128410807,0.018938372902376,"ADAMTS18"
"ADAMTS3",245.796320291811,-2.17727116131235,0.738207320232647,-2.94940337441544,0.00318388116005493,0.0170242441540186,"ADAMTS3"
"ADAMTS6",476.391146470978,3.32364231801299,0.392290227612468,8.47240661140384,2.40374370147326e-17,8.5586152970849e-15,"ADAMTS6"
"ADAMTS7",900.91566697772,-3.66815762934385,0.564758949064404,-6.49508544383516,8.2986298230317e-11,6.54017312416716e-09,"ADAMTS7"
"ADAMTS7P3",85.1165308338287,-3.50906520193476,1.11701716960569,-3.14146039776045,0.00168107541686932,0.0103040155969743,"ADAMTS7P3"
"ADAMTS9",908.801655521397,2.38590551071927,0.566970366807221,4.20816615893881,2.57451532906877e-05,0.000356480980182654,"ADAMTS9"
"ADAMTSL1",253.08028729808,2.08121205171911,0.630564714636837,3.30055266875779,0.000964946000020239,0.00665285556514646,"ADAMTSL1"
"ADAMTSL2",245.58362672291,-2.38984987974437,0.431500765536739,-5.53846034727577,3.05142314797386e-08,1.156698215731e-06,"ADAMTSL2"
"ADAP1",513.488026621888,-3.21906005621681,0.755083775182848,-4.26318265868882,2.01535642370004e-05,0.000292680154473797,"ADAP1"
"ADARB2",144.271526355053,-3.61358390322171,0.781939121688658,-4.62131104966062,3.81322541659121e-06,7.33898663913245e-05,"ADARB2"
"ADAT2",249.776986024136,1.60604056414553,0.533670193678437,3.00942526521023,0.00261742464488818,0.0146269142361058,"ADAT2"
"ADCY9",1623.7439003407,-1.44169054888185,0.365169648392663,-3.94800212785378,7.88061043723292e-05,0.000895416435535413,"ADCY9"
"ADCYAP1",26.4552850431744,2.36716241284802,0.831054840949261,2.84838291796022,0.00439420185415734,0.0218711909061516,"ADCYAP1"
"ADGRA2",888.532886217706,-2.66270054540588,0.692524943311196,-3.84491644831536,0.000120593520824873,0.00126486807560608,"ADGRA2"
"ADGRD2",282.963615197322,-2.54519640699264,0.767679872948842,-3.31543980333356,0.000914990451518103,0.00638348306956594,"ADGRD2"
"ADGRE2",306.403953698333,1.35059190529955,0.358460652383546,3.76775497204208,0.000164722264131945,0.00162433097157609,"ADGRE2"
"ADGRF1",1558.37439267381,-3.91323824709027,0.434205847001508,-9.01240338911576,2.01589293412147e-19,1.29660932946606e-16,"ADGRF1"
"ADGRF5",996.117414887425,1.53152124239548,0.482768640472866,3.17237101584596,0.00151199707039467,0.00954645648720687,"ADGRF5"
"ADGRG5",46.3822813553552,4.84303255015498,1.16525589388144,4.15619657071457,3.23589440274089e-05,0.000431286754654081,"ADGRG5"
"ADGRL1",346.569011209807,-1.58612127802767,0.634043064936343,-2.50159865432313,0.0123633991320845,0.0484310049694759,"ADGRL1"
"ADGRL4",566.123966748045,1.80156182289725,0.659700851123541,2.73087691160167,0.00631660583697684,0.0288674729907629,"ADGRL4"
"ADGRV1",358.095393161388,-1.02638253053027,0.368946806077392,-2.78192550693871,0.00540374418935643,0.0254716915819333,"ADGRV1"
"ADH1C",313.660894196247,-3.24784339679869,1.16873155207397,-2.77894730490952,0.00545353711321175,0.0256397256544044,"ADH1C"
"ADK",529.428237689727,1.12424841545396,0.343933752000801,3.2687935072198,0.00108007092735201,0.00728536340340721,"ADK"
"ADNP",2086.94273806608,0.791797202769845,0.28848441678074,2.744679284953,0.00605700594054208,0.0279173928452308,"ADNP"
"ADORA3",153.37093468846,-2.79476026094151,0.85435907311446,-3.27117759837624,0.00107100628445935,0.00723862121619105,"ADORA3"
"ADPGK",1306.35430800562,1.620352428572,0.504447892637183,3.21213043452521,0.00131754541632259,0.00854882461960827,"ADPGK"
"ADRA1B",38.334659283921,-2.90966192300103,0.806197926386991,-3.60911610879576,0.000307242079828404,0.00269279113393343,"ADRA1B"
"ADRM1",356.808392709845,-2.07546141249534,0.430805120186504,-4.8176340420393,1.45270497512213e-06,3.16562672119783e-05,"ADRM1"
"ADSS1",106.009473840386,-1.46643070870936,0.568562117519812,-2.5791917250946,0.00990318056279534,0.0409667048219038,"ADSS1"
"AEBP2",2160.42727746443,-1.80471466514089,0.543689233666007,-3.31938643142149,0.000902154921737564,0.00630938863013865,"AEBP2"
"AEN",180.312871395551,0.822250692127466,0.321058142371565,2.56106475311212,0.0104351904538418,0.0426717109227137,"AEN"
"AFDN",1762.50574793644,0.850894259255911,0.333654578474907,2.55022503555996,0.0107653405978884,0.0436809362628548,"AFDN"
"AFF4",2849.49385481834,0.76175865879109,0.300237523794543,2.53718672191146,0.0111747334043022,0.0448857794819464,"AFF4"
"AFMID",253.474200012574,-1.59827769049135,0.453165256129453,-3.52692018832702,0.000420423474539642,0.00344972167030696,"AFMID"
"AFTPH",1264.52107853748,1.42121243751974,0.414270029430068,3.43064266433893,0.000602153243059344,0.00460189095950949,"AFTPH"
"AGA",255.240347584841,1.47094181762662,0.49194254452286,2.99006831997688,0.00278915055607255,0.0153541891047848,"AGA"
"AGAP3",623.835624512648,-1.95825831388355,0.598410572317815,-3.27243268162636,0.00106626261003042,0.00721174022435431,"AGAP3"
"AGBL1",124.468997708281,-1.10963842825398,0.420914451060619,-2.63625643039319,0.00838263568108606,0.0360840614950723,"AGBL1"
"AGFG1",2205.76331722661,1.34387222487151,0.294273194685415,4.56675038413927,4.95343280070333e-06,9.10290291366118e-05,"AGFG1"
"AGFG2",211.705976237088,-1.61560380138254,0.466774609562837,-3.46120754703356,0.000537758051191686,0.00419826068234574,"AGFG2"
"AGGF1",566.614161752828,0.800670153282722,0.306631031114043,2.61118436178409,0.00902292369155842,0.0382538965524098,"AGGF1"
"AGK",896.990263839529,1.08091013723613,0.428251746900273,2.52400637022467,0.0116025826115565,0.046185644777765,"AGK"
"AGL",650.590850088437,1.20965267560788,0.344039777251228,3.51602563306091,0.000438058689001108,0.00356217463294988,"AGL"
"AGO3",1623.72981519758,0.763793815053031,0.283524304144194,2.69392713036898,0.00706156013823026,0.0315908565394151,"AGO3"
"AGO4",1032.76759306943,0.939381638990178,0.343202512748975,2.73710594793127,0.00619823274137318,0.0284303111640764,"AGO4"
"AGPAT1",288.859238298365,-2.68763036930509,0.627225569316667,-4.28495026475585,1.82780072926253e-05,0.00026825453564706,"AGPAT1"
"AGPAT5",528.194705057488,1.33676701840646,0.419648126985464,3.18544736040909,0.00144530394874017,0.0091952506170805,"AGPAT5"
"AGPS",1870.25462286333,0.887448406232143,0.281630664464351,3.15110717052077,0.0016265279629169,0.0100603087008696,"AGPS"
"AGRN",839.884157041131,-2.95724234974524,0.569472872541936,-5.19294683264736,2.0699131099233e-07,5.98144891286386e-06,"AGRN"
"AGTPBP1",926.423622945281,1.8981235071086,0.30098490440333,6.30637443718789,2.85647508376398e-10,1.98670884213104e-08,"AGTPBP1"
"AHDC1",1175.73465686946,-2.72501168470751,0.462811195407492,-5.88795541626476,3.91002556642915e-09,1.95275951794522e-07,"AHDC1"
"AHI1",2374.45303110305,0.885513164592486,0.28366598295238,3.12167555438306,0.00179824996893473,0.0108817317543519,"AHI1"
"AHNAK",184654.693901551,-1.04522093434746,0.319839222167879,-3.26795734201366,0.00108326691505369,0.00730445012487504,"AHNAK"
"AHSA1",364.609155808665,-1.07599991922538,0.397415438207361,-2.70749401200653,0.00677932937420035,0.0305888252151751,"AHSA1"
"AIDAP2",147.192166151708,-1.73587753575179,0.575657025393106,-3.01547181599389,0.00256579783477466,0.0144151713236325,"AIDAP2"
"AIFM2",252.659866325045,-1.08907392930102,0.39399759202912,-2.7641639221504,0.00570688618597669,0.0266174511490501,"AIFM2"
"AIP",302.896204419889,-2.57376090597002,0.454384774607345,-5.66427629137469,1.4764634429629e-08,6.30389819898014e-07,"AIP"
"AJM1",161.605461405842,-4.00311068191456,0.668608893593782,-5.98722320368458,2.13453768551437e-09,1.16604238113619e-07,"AJM1"
"AJUBA",75.3098570136615,-2.0840232641655,0.555569807575606,-3.7511456449726,0.000176028404588513,0.00171797863881075,"AJUBA"
"AK1",545.899218195151,-3.2565067582258,0.483800767610641,-6.73109051543841,1.68396162505433e-11,1.59130383137243e-09,"AK1"
"AK3P3",12.3692864425231,4.70814666194791,1.74237142831422,2.70214868393654,0.00688929470097366,0.0309940539356304,"AK3P3"
"AKAP10",796.275950029461,1.17636437706008,0.319014415180681,3.68749599103168,0.000226471660474578,0.00210262382511011,"AKAP10"
"AKAP12",3396.98945104741,-1.95707481707335,0.510137744917566,-3.83636544555157,0.000124868558587191,0.0012994541699739,"AKAP12"
"AKAP17A",965.117721654638,-1.35572250788665,0.271858295257886,-4.98687195327482,6.13647057998115e-07,1.49944959429221e-05,"AKAP17A"
"AKAP5",123.295707667083,1.30025912379337,0.444950331094995,2.92225678446741,0.00347504908619316,0.0181860902177442,"AKAP5"
"AKAP7",241.524277107744,1.21504579576584,0.403179990513297,3.01365599572274,0.00258120302641078,0.0144609741903918,"AKAP7"
"AKAP9",3990.8979896216,1.13119378748148,0.323017913626599,3.50195373,0.000461859819767121,0.0037208173520552,"AKAP9"
"AKR1C1",6643.48061534557,-2.97692708827972,0.794068450781518,-3.74895525108678,0.000177572763284293,0.00172881998394801,"AKR1C1"
"AKR1C2",3275.84847484036,-2.1569078460609,0.829216687559052,-2.60113897660471,0.00929148045450627,0.0391352532459299,"AKR1C2"
"AKT1",1370.99611608691,-1.08254902607492,0.259120506065021,-4.17778215438986,2.94365385174155e-05,0.000397922129829659,"AKT1"
"AKT1S1",195.688189079437,-1.77814926559766,0.478165307031822,-3.71869150573763,0.000200257440657414,0.0019077559050493,"AKT1S1"
"ALAD",670.149126128989,-1.66619328941246,0.491723161172153,-3.38847835729488,0.000702815751054316,0.00518057052135749,"ALAD"
"ALAS2",408.922638318037,5.91213600619682,1.66718209339454,3.54618492462282,0.000390851823759311,0.00325122841632745,"ALAS2"
"ALCAM",715.643007924604,1.57181612323055,0.542115558787407,2.8994115696409,0.00373863788243479,0.0192859596882676,"ALCAM"
"ALDH16A1",423.863107266333,-3.37286896717485,0.413723558606894,-8.15247016276304,3.5656494158182e-16,9.35466890815776e-14,"ALDH16A1"
"ALDH18A1",869.578899318598,0.860933999504471,0.330040828187595,2.60856817089041,0.00909218995186731,0.0384902707962383,"ALDH18A1"
"ALDH1A2",445.117669074029,1.58025637481864,0.50855501400535,3.1073459730003,0.00188775329083132,0.0113328825583201,"ALDH1A2"
"ALDH1L2",734.485258715301,1.15548114387759,0.374114053065168,3.08857989805668,0.00201115606785103,0.0119098428383967,"ALDH1L2"
"ALDH3B1",536.08636505367,-1.90318989010656,0.317816799398568,-5.98832375666777,2.12014711187598e-09,1.16136300174987e-07,"ALDH3B1"
"ALDOA",3100.64538853564,-0.847790347735744,0.265547005407645,-3.19261874723193,0.0014098896122741,0.00901596824218517,"ALDOA"
"ALDOC",61.7988539969006,-2.84558564319089,0.699292736839548,-4.06923380335897,4.7167996313901e-05,0.000590755451320899,"ALDOC"
"ALG10B",569.058772122505,0.734809114188751,0.241969780805382,3.03678050929741,0.00239119504880169,0.0136339828647575,"ALG10B"
"ALG13",1047.50845527053,1.64727584045473,0.548481496002921,3.0033389502824,0.00267034840771164,0.0148601945021944,"ALG13"
"ALG5",578.915749629063,1.02264370712191,0.319427203229075,3.20149222353027,0.00136717765434484,0.00880167128423397,"ALG5"
"ALG6",293.547373853091,2.0599250797379,0.45375157573439,4.53976402484982,5.6317220454384e-06,0.000101897373742283,"ALG6"
"ALKBH5",1074.3247279793,-1.1442851329511,0.302119432699702,-3.78752575670459,0.000152154916245847,0.00152760164905636,"ALKBH5"
"ALKBH7",180.045899916752,-2.9213730885135,0.670628759289814,-4.35617030741,1.3235780804525e-05,0.000207312045138588,"ALKBH7"
"ALOX5",1094.7482252309,1.36133091273186,0.47647098250058,2.85711189711371,0.00427515095444743,0.0214418761175441,"ALOX5"
"ALPK1",1268.7945906841,1.46750397475574,0.437151044980824,3.35697235910786,0.000788009900143752,0.00566406971844494,"ALPK1"
"ALPK3",350.453476516084,-1.60333900749886,0.453555027950542,-3.53504846973871,0.000407700366861809,0.00336610253203213,"ALPK3"
"ALPL",124.643943809728,4.35070739297011,0.668787880729756,6.50536219080823,7.7506408714766e-11,6.23145275549887e-09,"ALPL"
"ALYREF",168.14344889135,-2.26295436682692,0.891622321912167,-2.5380189697066,0.0111481941500372,0.0448062574395467,"ALYREF"
"AMDHD1",200.704421290052,-2.39399348064037,0.435407611040853,-5.49828119659523,3.83511022119335e-08,1.41346141775183e-06,"AMDHD1"
"AMDHD2",361.492016320857,-2.50746204960101,0.769290529851964,-3.25944744189627,0.00111629461505601,0.00748664592317584,"AMDHD2"
"AMER2",48.473141391019,1.52058688988113,0.589085757451487,2.58126575060908,0.00984387718993281,0.040797561274178,"AMER2"
"AMMECR1",265.225374272897,1.81542443684002,0.412101397896953,4.40528580127255,1.05644497893691e-05,0.000172801119237269,"AMMECR1"
"AMPD1",16.8348888150222,4.891165181798,1.51769485942072,3.22275927301018,0.00126962205133972,0.00829999805956151,"AMPD1"
"AMTN",63.9424412588689,8.86995132426008,2.95074468296826,3.00600434034756,0.00264705219349306,0.0147593886146695,"AMTN"
"AMY2B",523.824458576444,1.13198392500846,0.3694661009638,3.06383703959724,0.00218517905841596,0.012687910671449,"AMY2B"
"ANAPC1",1404.21069562929,1.38871076465123,0.331284039548448,4.19190362005997,2.76623517493784e-05,0.000377780569541682,"ANAPC1"
"ANAPC10",229.123198266947,1.21390848728583,0.389695517299811,3.1150178367382,0.00183933787046932,0.0110832752491048,"ANAPC10"
"ANAPC1P4",74.6350075280145,2.2515095773192,0.513629126318322,4.3835317390545,1.16770627182536e-05,0.00018686111841032,"ANAPC1P4"
"ANAPC2",399.957339981728,-2.3181959335779,0.60414081790695,-3.83717812944555,0.000124456198218267,0.00129651626764578,"ANAPC2"
"ANAPC5",1804.16610029981,0.944593572987084,0.352106112192871,2.68269575641354,0.00730313962455446,0.0324344184521715,"ANAPC5"
"ANAPC7",401.318362104283,-1.18237439850757,0.324037056928184,-3.64888636415934,0.000263379566629696,0.00237625573711743,"ANAPC7"
"ANGEL2",860.815939728514,1.34099070115268,0.331068516496037,4.05049297754272,5.11098435405655e-05,0.000633361821227679,"ANGEL2"
"ANGPTL4",388.319992424365,-3.95174802001163,0.822117425579594,-4.80679267590714,1.53370893352386e-06,3.32759765239741e-05,"ANGPTL4"
"ANGPTL5",546.249428960422,-1.8013270605147,0.597476276121621,-3.01489303007576,0.00257069902904094,0.0144323103038264,"ANGPTL5"
"ANGPTL7",541.389896363478,2.63138299360761,1.04509913225197,2.51783100033537,0.0118079962527672,0.0468257035170893,"ANGPTL7"
"ANKLE2",1420.8958596732,-0.595934236538438,0.214989489294716,-2.77192265767704,0.00557262753343901,0.0260950259251387,"ANKLE2"
"ANKRD11",3035.48868700682,-1.01898781685368,0.373730533027674,-2.72653082047816,0.00640039749480021,0.029189735967251,"ANKRD11"
"ANKRD12",3788.0292982375,0.90651129122929,0.254593245074314,3.56062585621502,0.000369971930279949,0.00311391739883998,"ANKRD12"
"ANKRD13A",1142.14619760149,0.746975936184542,0.283809951233232,2.63195822746428,0.00848943000725084,0.0364179743792114,"ANKRD13A"
"ANKRD13B",214.3649694915,-3.18711543917469,0.573752889447861,-5.55485732236006,2.77838607907765e-08,1.07153268918239e-06,"ANKRD13B"
"ANKRD20A3P",130.709311492552,1.64567139961035,0.480375542133342,3.42580180560805,0.000612987496260416,0.00466146364909857,"ANKRD20A3P"
"ANKRD20A4P",31.62563884539,2.00963714238881,0.616511752122405,3.25968991745969,0.00111534079894508,0.00748276587825234,"ANKRD20A4P"
"ANKRD20A5P",109.337129795032,1.59261870466087,0.592053747132337,2.6899900767031,0.00714541437728242,0.0318658951618506,"ANKRD20A5P"
"ANKRD24",30.4080503529045,-3.32624146535006,0.829421707237238,-4.01031397698718,6.06380587009437e-05,0.000725292293004269,"ANKRD24"
"ANKRD28",2591.27450315633,1.35347650666347,0.304284641308158,4.44806054240761,8.66491097542206e-06,0.000146823864676499,"ANKRD28"
"ANKRD30BL",17429.7395105736,-10.1163709726368,0.685638039987824,-14.7546815996622,2.8704285795318e-49,5.72334754472846e-45,"ANKRD30BL"
"ANKRD35",149.53200621389,-3.49945951043579,0.759718392555385,-4.60625877262893,4.0997815338881e-06,7.78528990516142e-05,"ANKRD35"
"ANKRD36B",1058.31565102769,2.15305061218783,0.771344213717583,2.7912967698441,0.00524973138688108,0.02490468572996,"ANKRD36B"
"ANKRD36BP2",1673.15290217259,2.69384603461972,0.529719278030008,5.08542193260921,3.66809689310005e-07,9.71290623526188e-06,"ANKRD36BP2"
"ANKRD44",2162.20789377275,2.80808571643305,0.6312884021656,4.44818201443282,8.66001332063725e-06,0.000146823864676499,"ANKRD44"
"ANKRD49",249.630735606898,1.88444374074529,0.534053688016809,3.52856610305063,0.000417817580911312,0.00343399206339268,"ANKRD49"
"ANKRD52",476.884930944247,-1.60218240574875,0.57252691294041,-2.79844033448172,0.00513500555656424,0.0244700393637766,"ANKRD52"
"ANKRD53",33.0649972710591,-3.36128306044219,0.885125676391392,-3.79752067993999,0.000146150587065207,0.00147698761048817,"ANKRD53"
"ANKS3",314.236831351837,-0.857738025123872,0.284276489415368,-3.01726684077133,0.00255065175289918,0.0143502949495081,"ANKS3"
"ANLN",147.675236167444,2.04955234457113,0.816714839829154,2.50950790241532,0.0120899510470224,0.0476312582746659,"ANLN"
"ANO10",373.947845370983,0.948044594963891,0.314168928659672,3.01762685128826,0.00254762391378479,0.0143373054521465,"ANO10"
"ANO5",303.325685174993,-1.33548137463076,0.466969946246905,-2.85988720551331,0.00423791710565543,0.0212845917303939,"ANO5"
"ANO6",3038.31122157737,1.11671747272894,0.227447701740671,4.90977690336122,9.11800654681032e-07,2.10177956690001e-05,"ANO6"
"ANO8",392.304728081439,-3.96009690097173,0.705476944752325,-5.61336118838301,1.98433795609552e-08,8.15787927970898e-07,"ANO8"
"ANP32B",1469.10793416991,-3.05118289556202,0.527736505255542,-5.78164077181768,7.39755411961269e-09,3.46243736129008e-07,"ANP32B"
"ANP32E",629.044491327728,-2.14800785224246,0.615977109278015,-3.48715531776844,0.000488187752631316,0.00389359023988633,"ANP32E"
"ANTKMT",106.497164060184,-2.80729872986935,0.4922983791495,-5.70243341999067,1.18109049889475e-08,5.19862327979303e-07,"ANTKMT"
"ANTXR1",11063.4374437039,-2.04907516695768,0.553446245197988,-3.7023923908358,0.000213575957147701,0.00200493927004144,"ANTXR1"
"ANTXR2",3226.99672535268,1.05025249161001,0.328899670653421,3.19323059680626,0.00140690547325654,0.00900554999398464,"ANTXR2"
"ANTXRLP1",12.8528500378723,3.84345400855063,1.40436645499435,2.73678853185517,0.00620421609988153,0.0284453309623586,"ANTXRLP1"
"AOAH",633.667709158742,2.37230808669134,0.71846176604816,3.30192669783951,0.000960231606212821,0.00663411572982586,"AOAH"
"AOC1",35.8260464449514,-2.40442882104174,0.579950064388903,-4.1459238798004,3.3844625845735e-05,0.000447498670250736,"AOC1"
"AP1G1",1822.1238164934,1.09572633174293,0.393082277081061,2.7875241282297,0.00531124989475329,0.0251128792154341,"AP1G1"
"AP1M1",1328.10139513595,-0.816249681324144,0.276813264579322,-2.94873759956775,0.00319074764256426,0.0170472447066154,"AP1M1"
"AP1S2",1101.44672190237,1.15006630137061,0.398212924747087,2.88806874387878,0.00387615148778558,0.0198644937941851,"AP1S2"
"AP1S3",322.714134958864,-1.42558951290247,0.508104691398445,-2.80570035474157,0.00502073573760418,0.024085581074336,"AP1S3"
"AP2A1",989.058897885197,-1.67764222049933,0.432895297670641,-3.87539950081815,0.000106449908099224,0.00114606086262982,"AP2A1"
"AP3B1",1886.1355953428,1.09573096158007,0.304242415621073,3.60150625067603,0.000316378814395732,0.00275885477332267,"AP3B1"
"AP3D1",1388.64381256133,-1.03512455539701,0.303643248958215,-3.40901554356459,0.000651977647781872,0.00490187870253497,"AP3D1"
"AP5M1",1020.82556191429,0.880575573286392,0.309334286798463,2.84667950132571,0.00441778149845226,0.0219373276878344,"AP5M1"
"AP5Z1",591.313134278196,-1.19548283183754,0.340389921522307,-3.51209820341051,0.000444583688108269,0.00360595452642143,"AP5Z1"
"APBA2",43.9122970979903,1.92360653220554,0.60709447410172,3.16854561236417,0.00153203707351593,0.00964282601611446,"APBA2"
"APBB1",311.797226520547,-1.82637610743561,0.512849593517637,-3.56123146146708,0.00036911950460314,0.00310936789281031,"APBB1"
"APBB1IP",1186.60043093286,1.29858876048782,0.328736865969199,3.95023769743395,7.80736183608192e-05,0.000889040477724942,"APBB1IP"
"APC",2068.07396068442,0.590572308388238,0.204359929757202,2.88986353190614,0.00385409097709244,0.0197752753454056,"APC"
"APC2",200.32238590199,-4.91520653088391,0.79078707268923,-6.21558786256934,5.11328517301266e-10,3.25730968257826e-08,"APC2"
"APEH",378.236888815825,-1.8187299977635,0.503770300011189,-3.61023664500092,0.000305917771763227,0.00268354353329827,"APEH"
"APH1B",402.685560760524,1.22807806650062,0.445536318305227,2.75640394743149,0.00584407743217499,0.027116098612511,"APH1B"
"API5",1387.57150977461,1.14779497873745,0.334755403845239,3.42875713297845,0.000606351857153619,0.00462511464414155,"API5"
"APMAP",773.450414074401,1.48838883444832,0.505787115563322,2.94271797096022,0.00325344661065413,0.0172895714205311,"APMAP"
"APOBEC2",38.7622016105251,3.35464449104411,1.2643319929716,2.65329400006686,0.00797104089013127,0.0347706380404816,"APOBEC2"
"APOBEC3C",415.179896660038,-1.72534984986217,0.470553395393965,-3.66663988986339,0.000245758501418489,0.00225169681111752,"APOBEC3C"
"APOBR",232.58177217208,-2.90345934573822,0.395615829911469,-7.33908788833843,2.1505436509024e-13,3.04111275569809e-11,"APOBR"
"APOC2",254.096179979984,-5.62156967760132,1.29041086549677,-4.35641843068114,1.32207929624928e-05,0.000207240087169138,"APOC2"
"APOE",3256.15598729609,-4.43082179992994,0.852428414579001,-5.19788139877792,2.01572662591517e-07,5.85882991167968e-06,"APOE"
"APOL4",757.548972197853,0.700615706829961,0.247720722831636,2.82824827419116,0.00468034932229958,0.0228897437177658,"APOL4"
"APOL6",3019.11282621691,1.09257414027373,0.289038219619381,3.78003345617227,0.000156807286939086,0.00156329024713922,"APOL6"
"APRT",369.152657863818,-1.08746888274869,0.430098621536033,-2.52841750309489,0.0114578010031265,0.0457829848098875,"APRT"
"AQP4",11.1451765489321,-6.75322830869115,1.73601030517181,-3.89008538058349,0.00010020895785251,0.00109005259717469,"AQP4"
"AQP6",16.3104043201656,-2.21449118934308,0.849947584120938,-2.60544441882663,0.00917551591944069,0.0387547212838817,"AQP6"
"AQP9",466.041539452347,5.84002756352938,1.05759753776252,5.52197537816198,3.35209471727325e-08,1.25163701437662e-06,"AQP9"
"ARAP2",1375.23230074521,3.21231794680579,0.541331214880267,5.93410809963416,2.9544713254183e-09,1.55433255296875e-07,"ARAP2"
"ARC",122.681275223191,-3.15895145513629,1.00240795650517,-3.15136310983582,0.00162510319692621,0.010059898368057,"ARC"
"AREL1",829.008656694824,1.94900714007409,0.504120786880124,3.86615111060188,0.000110566446148508,0.00118335178194048,"AREL1"
"ARF3",1291.08249642299,-1.06600968385302,0.32011793040446,-3.33005302922629,0.00086829445696314,0.00610900606118139,"ARF3"
"ARFGAP3",932.167805198752,0.687084374739822,0.268396853619062,2.55995689023615,0.010468514831769,0.0427634903123828,"ARFGAP3"
"ARFGEF1",2491.25155733483,1.3047779174598,0.314375613123366,4.15037891933361,3.31925319743473e-05,0.000440629757014987,"ARFGEF1"
"ARFGEF2",2188.74167574885,1.18725462781501,0.28679742043998,4.13969772110791,3.47763755377157e-05,0.000457391920743083,"ARFGEF2"
"ARFRP1",924.560629196253,-1.81152871105361,0.338068037489209,-5.35847376908984,8.39279188481292e-08,2.73437708155694e-06,"ARFRP1"
